         6359573 function calls (6209655 primitive calls) in 22.006 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.000    0.000 _make.py:576(<genexpr>)
       15    0.000    0.000    0.001    0.000 _make.py:590(<listcomp>)
       15    0.000    0.000    0.000    0.000 _make.py:597(<listcomp>)
        1    0.000    0.000    0.000    0.000 _make.py:681(_ClassBuilder)
       15    0.000    0.000    0.004    0.000 _make.py:707(__init__)
       15    0.000    0.000    0.000    0.000 _make.py:736(<setcomp>)
       40    0.000    0.000    0.000    0.000 _make.py:738(<genexpr>)
       15    0.000    0.000    0.002    0.000 _make.py:805(build_class)
        1    0.000    0.000    0.000    0.000 _make.py:82(_CacheHashWrapper)
        1    0.000    0.000    0.000    0.000 _make.py:831(_patch_original_class)
       14    0.001    0.000    0.001    0.000 _make.py:867(_create_slots_class)
       14    0.000    0.000    0.000    0.000 _make.py:871(<dictcomp>)
       14    0.000    0.000    0.000    0.000 _make.py:920(<dictcomp>)
       14    0.000    0.000    0.000    0.000 _make.py:957(<listcomp>)
       14    0.000    0.000    0.000    0.000 _make.py:963(<dictcomp>)
       14    0.000    0.000    0.000    0.000 _make.py:968(<listcomp>)
       25    0.000    0.000    0.000    0.000 _make.py:98(attrib)
        1    0.000    0.000    0.000    0.000 _mangling.py:1(<module>)
      330    0.001    0.000    0.003    0.000 _mangling.py:44(is_mangled)
        1    0.000    0.000    0.000    0.000 _mangling.py:9(PackageMangler)
        2    0.000    0.000    0.003    0.002 _manylinux.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _manylinux.py:130(_GLibCVersion)
        1    0.000    0.000    0.000    0.000 _manylinux.py:15(_ELFFileHeader)
        1    0.000    0.000    0.000    0.000 _manylinux.py:17(_InvalidELFFileHeader)
        1    0.000    0.000    0.000    0.000 _manylinux.py:80(_GLibCVersion)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        2    0.000    0.000    0.014    0.007 _matfuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:171(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:207(ProductOperator)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:337(_ExpmPadeHelper)
        1    0.000    0.000    0.003    0.003 _matfuncs_sqrtm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:20(SqrtmError)
        1    0.000    0.000    0.005    0.005 _mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1010(Node)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1033(Box)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1054(Vbox)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1061(Hbox)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1068(Char)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1139(Accent)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1162(List)
        1    0.000    0.000    0.000    0.000 _mathtext.py:120(Output)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1206(Hlist)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1308(Vlist)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1390(Rule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1410(Hrule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1420(Vrule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1428(_GlueSpec)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1448(Glue)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1476(HCentered)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1486(VCentered)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1496(Kern)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1523(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1563(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
        1    0.000    0.000    0.000    0.000 _mathtext.py:179(FontMetrics)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1814(Parser)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1969(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:211(FontInfo)
        1    0.000    0.000    0.000    0.000 _mathtext.py:221(Fonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:329(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:540(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:672(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:713(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:731(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:749(StixFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:75(VectorParse)
        1    0.000    0.000    0.000    0.000 _mathtext.py:864(StixSansFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:903(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 _mathtext.py:939(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:950(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:959(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:966(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:97(RasterParse)
        1    0.000    0.000    0.000    0.000 _mathtext.py:970(DejaVuSansFontConstants)
        1    0.000    0.000    0.001    0.001 _mathtext_data.py:1(<module>)
    154/1    0.000    0.000    0.001    0.001 _mathtext_data.py:1723(_normalize_stix_fontcodes)
      690    0.000    0.000    0.001    0.000 _mathtext_data.py:1725(<genexpr>)
       12    0.000    0.000    0.001    0.000 _mathtext_data.py:1727(<listcomp>)
      4/1    0.000    0.000    0.001    0.001 _mathtext_data.py:1729(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:464(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matrix.py:1(spmatrix)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _measurements.py:1(<module>)
        1    0.000    0.000    0.012    0.012 _memory_profiler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:101(TensorKey)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:216(SchemaMatcher)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:325(OpTree)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:338(SizeMap)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:405(DataFlowEdge)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:41(Category)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:419(DataFlowNode)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:513(DataFlowGraph)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:619(CategoryElement)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:62(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:630(CategoryDict)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:65(Action)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:662(MemoryProfile)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:72(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:75(Key)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:80(_Storage)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:984(MemoryProfileTimeline)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:160(_format_size)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:168(Bytes)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:169(__init__)
        1    0.000    0.000    0.000    0.000 _memory_viz.py:175(__repr__)
        1    0.000    0.000    0.001    0.001 _message.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _message.py:12(Message)
        3    0.000    0.000    0.001    0.000 _meta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:11(PackageMetadata)
        1    0.000    0.000    0.000    0.000 _meta.py:32(SimplePath)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
        2    0.003    0.002    2.210    1.105 _meta_registrations.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _meta_registrations.py:11(get_meta_lib)
       10    0.000    0.000    0.000    0.000 _meta_registrations.py:16(register_meta)
       10    0.000    0.000    0.004    0.000 _meta_registrations.py:17(wrapper)
        2    0.000    0.000    0.000    0.000 _meta_registrations.py:3071(register_meta_foreach)
        2    0.000    0.000    0.013    0.006 _meta_registrations.py:3072(wrapper)
       76    0.000    0.000    0.012    0.000 _meta_registrations.py:3073(register)
        1    0.000    0.000    0.000    0.000 _meta_registrations.py:320(meta_randint)
      220    0.000    0.000    0.000    0.000 _meta_registrations.py:43(register_meta)
      220    0.001    0.000    0.029    0.000 _meta_registrations.py:44(wrapper)
      301    0.000    0.000    0.021    0.000 _meta_registrations.py:47(register)
        1    0.000    0.000    0.000    0.000 _meta_registrations.py:4827(GridSamplerInterpolation)
        9    0.000    0.000    0.002    0.000 _meta_registrations.py:6132(_create_unary_float_meta_func)
       12    0.000    0.000    0.011    0.001 _meta_registrations.py:6143(_create_binary_float_meta_func)
        1    0.023    0.023    0.281    0.281 _meta_registrations.py:6186(activate_meta)
        1    0.000    0.000    0.005    0.005 _methods.py:1(<module>)
        1    0.000    0.000    0.013    0.013 _misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 _mode_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _monitor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _monitor.py:15(TMonitor)
        1    0.000    0.000    0.000    0.000 _monitor.py:9(TqdmSynchronisationWarning)
        1    0.000    0.000    0.004    0.004 _monkeytype_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:159(JitTypeTraceStoreLogger)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:163(JitTypeTraceStore)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:164(__init__)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:167(JitTypeTraceConfig)
        1    0.000    0.000    0.000    0.000 _morphology.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multiarray_umath.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _multiformat_message_string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _multiformat_message_string.py:12(MultiformatMessageString)
        2    0.000    0.000    0.001    0.000 _musllinux.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _musllinux.py:18(_MuslVersion)
        1    0.000    0.000    0.000    0.000 _musllinux.py:71(_MuslVersion)
        1    0.000    0.000    0.001    0.001 _named_member_accessor.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _named_member_accessor.py:108(NamedMemberAccessor)
        1    0.000    0.000    0.000    0.000 _namedtensor_internals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nbit.py:1(<module>)
        1    0.000    0.000    0.010    0.010 _ndarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ndarray.py:173(_Unspecified)
        1    0.000    0.000    0.000    0.000 _ndarray.py:184(ndarray)
        1    0.000    0.000    0.000    0.000 _ndarray.py:49(Flags)
       80    0.000    0.000    0.000    0.000 _ndarray.py:84(create_method)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:18(_NestedSequence)
        1    0.000    0.000    0.000    0.000 _next_gen.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _ni_docstrings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ni_support.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _node.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _node.py:17(Node)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _normalizations.py:1(<module>)
      284    0.000    0.000    0.004    0.000 _normalizations.py:202(normalizer)
      284    0.001    0.000    0.003    0.000 _normalizations.py:203(normalizer_inner)
        1    0.000    0.000    0.003    0.003 _notification.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _notification.py:18(Notification)
        1    0.000    0.000    0.000    0.000 _null_file.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _null_file.py:5(NullFile)
        1    0.000    0.000    0.000    0.000 _onenormest.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _onenormest.py:121(_blocked_elementwise)
        2    0.000    0.000    0.007    0.003 _ops.py:1(<module>)
     1691    0.032    0.000    0.036    0.000 _ops.py:100(inner)
        2    0.000    0.000    0.029    0.015 _ops.py:1006(load_library)
        4    0.000    0.000    0.000    0.000 _ops.py:139(py_functionalize_impl)
        4    0.000    0.000    0.000    0.000 _ops.py:20(dl_open_guard)
        1    0.000    0.000    0.000    0.000 _ops.py:242(HigherOrderOperator)
        9    0.000    0.000    0.001    0.000 _ops.py:248(__init__)
       54    0.000    0.000    0.000    0.000 _ops.py:292(py_impl)
       10    0.000    0.000    0.000    0.000 _ops.py:297(namespace)
       54    0.000    0.000    0.000    0.000 _ops.py:301(fallthrough)
       18    0.000    0.000    0.000    0.000 _ops.py:32(_apply_docstring_templates)
        1    0.000    0.000    0.000    0.000 _ops.py:37(OperatorBase)
        1    0.000    0.000    0.000    0.000 _ops.py:428(_ModeStackStateForPreDispatch)
        1    0.000    0.000    0.000    0.000 _ops.py:429(__init__)
     2080    0.004    0.000    0.004    0.000 _ops.py:43(__init__)
        1    0.000    0.000    0.000    0.000 _ops.py:546(OpOverload)
     2071    0.052    0.000    0.058    0.000 _ops.py:547(__init__)
        3    0.000    0.000    0.000    0.000 _ops.py:591(__call__)
